original_index,unit2_gps_nor,original_unit1_pwr_best-beam,original_unit1_pwr
5639,"[0.2525403664464871, 0.8584073905273609]",48,./unit1/mmWave_data/mmWave_power_5639.txt
3698,"[0.9363420091627848, 0.06927034598156738]",10,./unit1/mmWave_data/mmWave_power_3698.txt
276,"[0.19882943562833136, 0.8795603372413214]",47,./unit1/mmWave_data/mmWave_power_276.txt
5246,"[0.7723991323479349, 0.5930659498524905]",29,./unit1/mmWave_data/mmWave_power_5246.txt
2970,"[0.5127058238286681, 0.7192001872776359]",42,./unit1/mmWave_data/mmWave_power_2970.txt
8185,"[0.4688529974536095, 0.30616230111409815]",46,./unit1/mmWave_data/mmWave_power_8185.txt
263,"[0.37357699561731367, 0.3308582786180498]",49,./unit1/mmWave_data/mmWave_power_263.txt
3683,"[0.9567333681584033, 0.51054724053875]",6,./unit1/mmWave_data/mmWave_power_3683.txt
1684,"[0.3227559811328135, 0.35059635212402973]",47,./unit1/mmWave_data/mmWave_power_1684.txt
6637,"[0.722511011117505, 0.5986903647382446]",33,./unit1/mmWave_data/mmWave_power_6637.txt
2949,"[0.36082441307325064, 0.8008652948493641]",48,./unit1/mmWave_data/mmWave_power_2949.txt
342,"[0.40277723922344594, 0.7731057061901658]",47,./unit1/mmWave_data/mmWave_power_342.txt
2975,"[0.5486028269518033, 0.7004443409308416]",39,./unit1/mmWave_data/mmWave_power_2975.txt
4877,"[0.45941914278670415, 0.32731524772835663]",47,./unit1/mmWave_data/mmWave_power_4877.txt
7804,"[0.4321713603956058, 0.7913821328025136]",43,./unit1/mmWave_data/mmWave_power_7804.txt
288,"[0.21836317148832515, 0.8700654817481325]",47,./unit1/mmWave_data/mmWave_power_288.txt
7606,"[0.5251892587271545, 0.7294200190956639]",39,./unit1/mmWave_data/mmWave_power_7606.txt
7018,"[0.8709550865481829, 0.09232927978220712]",22,./unit1/mmWave_data/mmWave_power_7018.txt
6712,"[0.9897108030957114, 0.4771281575521001]",2,./unit1/mmWave_data/mmWave_power_6712.txt
1116,"[0.7431578323206316, 0.14313610809779287]",37,./unit1/mmWave_data/mmWave_power_1116.txt
5610,"[0.297709279450085, 0.34470299375520635]",49,./unit1/mmWave_data/mmWave_power_5610.txt
8067,"[0.7773646791504132, 0.5936272221160744]",28,./unit1/mmWave_data/mmWave_power_8067.txt
4706,"[0.6473070404907011, 0.6705799814826076]",37,./unit1/mmWave_data/mmWave_power_4706.txt
5511,"[0.9453470522667399, 0.016920018941125815]",9,./unit1/mmWave_data/mmWave_power_5511.txt
1261,"[0.6618569822261483, 0.659927502718467]",37,./unit1/mmWave_data/mmWave_power_1261.txt
1052,"[0.8297230287834102, 0.5733044903511514]",23,./unit1/mmWave_data/mmWave_power_1052.txt
2240,"[0.6770592649719172, 0.6540419398476]",34,./unit1/mmWave_data/mmWave_power_2240.txt
2245,"[0.699870672239277, 0.641241814756558]",33,./unit1/mmWave_data/mmWave_power_2245.txt
5632,"[0.20940602752943738, 0.8805659496979524]",46,./unit1/mmWave_data/mmWave_power_5632.txt
2191,"[0.35860052323660574, 0.8208255380530597]",43,./unit1/mmWave_data/mmWave_power_2191.txt
1827,"[0.8099574001630453, 0.5831228561181704]",26,./unit1/mmWave_data/mmWave_power_1827.txt
4398,"[0.5476904619083185, 0.7315364826331243]",39,./unit1/mmWave_data/mmWave_power_4398.txt
4866,"[0.5453958638080554, 0.2870907390941124]",43,./unit1/mmWave_data/mmWave_power_4866.txt
7577,"[0.2760588566612011, 0.854022451341994]",47,./unit1/mmWave_data/mmWave_power_7577.txt
2958,"[0.42553618552980765, 0.765212815656505]",45,./unit1/mmWave_data/mmWave_power_2958.txt
4174,"[0.7742056151517326, 0.5863540693827561]",25,./unit1/mmWave_data/mmWave_power_4174.txt
4607,"[0.3482520225890778, 0.35231524825677707]",48,./unit1/mmWave_data/mmWave_power_4607.txt
5661,"[0.4739804890619786, 0.7456384471090979]",43,./unit1/mmWave_data/mmWave_power_5661.txt
5697,"[0.6987872387580397, 0.6302619269725895]",31,./unit1/mmWave_data/mmWave_power_5697.txt
7975,"[0.5652557701391755, 0.22304724069328802]",57,./unit1/mmWave_data/mmWave_power_7975.txt
7677,"[0.8687859386291222, 0.5537184283574058]",20,./unit1/mmWave_data/mmWave_power_7677.txt
320,"[0.32181624511595047, 0.8179840974928464]",46,./unit1/mmWave_data/mmWave_power_320.txt
3531,"[0.18468093453107673, 0.9353718433402326]",47,./unit1/mmWave_data/mmWave_power_3531.txt
1323,"[0.7393418654665262, 0.6213634238825958]",32,./unit1/mmWave_data/mmWave_power_1323.txt
4295,"[0.4207896063295974, 0.32625116963526507]",47,./unit1/mmWave_data/mmWave_power_4295.txt
620,"[0.4825498778499147, 0.28837698768253534]",55,./unit1/mmWave_data/mmWave_power_620.txt
8520,"[0.363474833535708, 0.3380963518099685]",48,./unit1/mmWave_data/mmWave_power_8520.txt
4337,"[0.10953170581213292, 0.937768942909783]",47,./unit1/mmWave_data/mmWave_power_4337.txt
1006,"[0.7494052520252023, 0.6028180546844966]",31,./unit1/mmWave_data/mmWave_power_1006.txt
3633,"[0.75279696911284, 0.6027595883501221]",22,./unit1/mmWave_data/mmWave_power_3633.txt
3527,"[0.07545030917327794, 0.45245556604350756]",51,./unit1/mmWave_data/mmWave_power_3527.txt
2630,"[0.5754217977799513, 0.22876520145481596]",45,./unit1/mmWave_data/mmWave_power_2630.txt
5188,"[0.6142132790137764, 0.6719480825004659]",38,./unit1/mmWave_data/mmWave_power_5188.txt
6876,"[0.4296121764268004, 0.7782507020393872]",44,./unit1/mmWave_data/mmWave_power_6876.txt
8055,"[0.7565787222793949, 0.6061272216325199]",29,./unit1/mmWave_data/mmWave_power_8055.txt
7221,"[0.7116128105028587, 0.6388447150873056]",34,./unit1/mmWave_data/mmWave_power_7221.txt
486,"[0.7576256611651163, 0.6029817588454536]",29,./unit1/mmWave_data/mmWave_power_486.txt
3808,"[0.11285271462642839, 0.44863774614399954]",51,./unit1/mmWave_data/mmWave_power_3808.txt
373,"[0.487273647931574, 0.7263681014864577]",56,./unit1/mmWave_data/mmWave_power_373.txt
3703,"[0.9078534103102134, 0.08424929889282629]",15,./unit1/mmWave_data/mmWave_power_3703.txt
901,"[0.4710312690337043, 0.7394410666131235]",29,./unit1/mmWave_data/mmWave_power_901.txt
5963,"[0.6799104057534707, 0.624462114579242]",35,./unit1/mmWave_data/mmWave_power_5963.txt
5665,"[0.5037692081289864, 0.7307179611304252]",42,./unit1/mmWave_data/mmWave_power_5665.txt
3621,"[0.7324056101269457, 0.6132249767585426]",31,./unit1/mmWave_data/mmWave_power_3621.txt
391,"[0.5332226330541097, 0.7042212349645889]",40,./unit1/mmWave_data/mmWave_power_391.txt
941,"[0.709715091195685, 0.6133652948244386]",34,./unit1/mmWave_data/mmWave_power_941.txt
1128,"[0.6537757087249535, 0.19726379830326998]",42,./unit1/mmWave_data/mmWave_power_1128.txt
8196,"[0.3779540669880887, 0.3496725912992184]",48,./unit1/mmWave_data/mmWave_power_8196.txt
3267,"[0.6293790671543052, 0.6830332088089309]",37,./unit1/mmWave_data/mmWave_power_3267.txt
1182,"[0.34921684864218133, 0.8240996262572993]",59,./unit1/mmWave_data/mmWave_power_1182.txt
6465,"[0.4657760463167191, 0.3003507952744121]",47,./unit1/mmWave_data/mmWave_power_6465.txt
1293,"[0.6907812353947387, 0.6465739007620954]",33,./unit1/mmWave_data/mmWave_power_1293.txt
586,"[0.730621936451423, 0.15309869067670573]",37,./unit1/mmWave_data/mmWave_power_586.txt
5601,"[0.36417507372026925, 0.3163938263784645]",48,./unit1/mmWave_data/mmWave_power_5601.txt
7988,"[0.4627766462062397, 0.2842142189924997]",48,./unit1/mmWave_data/mmWave_power_7988.txt
8353,"[0.7459861639836344, 0.6340037422625531]",29,./unit1/mmWave_data/mmWave_power_8353.txt
1426,"[0.7060930019367795, 0.1531337702181052]",39,./unit1/mmWave_data/mmWave_power_1426.txt
8297,"[0.5726641743902909, 0.7253391021371498]",38,./unit1/mmWave_data/mmWave_power_8297.txt
494,"[0.7654651579357681, 0.5989242286799143]",27,./unit1/mmWave_data/mmWave_power_494.txt
4606,"[0.3569422997520096, 0.34831618372769846]",48,./unit1/mmWave_data/mmWave_power_4606.txt
4307,"[0.31769919780751094, 0.3749415345130924]",51,./unit1/mmWave_data/mmWave_power_4307.txt
8205,"[0.30376966431252433, 0.38495088858421356]",49,./unit1/mmWave_data/mmWave_power_8205.txt
2934,"[0.2600605354115641, 0.8508536017619528]",47,./unit1/mmWave_data/mmWave_power_2934.txt
6427,"[0.7859135397277638, 0.11230121563462533]",33,./unit1/mmWave_data/mmWave_power_6427.txt
2046,"[0.8364654065375149, 0.5550865293752643]",22,./unit1/mmWave_data/mmWave_power_2046.txt
8325,"[0.7095440227579325, 0.6536482697930571]",33,./unit1/mmWave_data/mmWave_power_8325.txt
5896,"[0.20914828440423966, 0.8656220769263049]",46,./unit1/mmWave_data/mmWave_power_5896.txt
1829,"[0.8191738078265101, 0.5789990649179163]",23,./unit1/mmWave_data/mmWave_power_1829.txt
2950,"[0.36798191693278876, 0.7962815719616404]",44,./unit1/mmWave_data/mmWave_power_2950.txt
4708,"[0.6569507391182886, 0.6655869971456206]",37,./unit1/mmWave_data/mmWave_power_4708.txt
3696,"[0.9473314462613588, 0.06334190817104646]",10,./unit1/mmWave_data/mmWave_power_3696.txt
2053,"[0.8739909812736264, 0.5362254445039735]",17,./unit1/mmWave_data/mmWave_power_2053.txt
212,"[0.7441910857391121, 0.1453227313162641]",37,./unit1/mmWave_data/mmWave_power_212.txt
2823,"[0.9776903934768981, 0.4787885873504731]",3,./unit1/mmWave_data/mmWave_power_2823.txt
3902,"[0.7494109543145641, 0.6077934985528699]",30,./unit1/mmWave_data/mmWave_power_3902.txt
1839,"[0.872948604203836, 0.5547357342603753]",19,./unit1/mmWave_data/mmWave_power_1839.txt
8449,"[0.8785322783388095, 0.07716323651522813]",22,./unit1/mmWave_data/mmWave_power_8449.txt
3864,"[0.6156502539589667, 0.6794784851708131]",37,./unit1/mmWave_data/mmWave_power_3864.txt
8454,"[0.8464991412440195, 0.09469130060797383]",27,./unit1/mmWave_data/mmWave_power_8454.txt
3125,"[0.6824194096497952, 0.17003040236625613]",39,./unit1/mmWave_data/mmWave_power_3125.txt
1115,"[0.7506118548185731, 0.13887979422989716]",36,./unit1/mmWave_data/mmWave_power_1115.txt
4572,"[0.6236266054700964, 0.21010290018617975]",42,./unit1/mmWave_data/mmWave_power_4572.txt
5281,"[0.9490204620715573, 0.5233980359677002]",7,./unit1/mmWave_data/mmWave_power_5281.txt
5567,"[0.5966753417368494, 0.20687558496967806]",41,./unit1/mmWave_data/mmWave_power_5567.txt
376,"[0.49490101980440576, 0.7228718427868867]",43,./unit1/mmWave_data/mmWave_power_376.txt
3033,"[0.7735259031874809, 0.5887160902085229]",28,./unit1/mmWave_data/mmWave_power_3033.txt
8012,"[0.5693294801087546, 0.706337699199963]",39,./unit1/mmWave_data/mmWave_power_8012.txt
3504,"[0.2399086722482474, 0.4186038355125333]",50,./unit1/mmWave_data/mmWave_power_3504.txt
6947,"[0.7445263799101691, 0.60838400393379]",28,./unit1/mmWave_data/mmWave_power_6947.txt
2746,"[0.6711380157579212, 0.6334775495403686]",34,./unit1/mmWave_data/mmWave_power_2746.txt
5789,"[0.9042586919955138, 0.05590505127677118]",17,./unit1/mmWave_data/mmWave_power_5789.txt
1112,"[0.7728553148648152, 0.12625116939598036]",36,./unit1/mmWave_data/mmWave_power_1112.txt
2642,"[0.4670784474293968, 0.2905986904424061]",47,./unit1/mmWave_data/mmWave_power_2642.txt
6447,"[0.6247328480990569, 0.20564780201771568]",42,./unit1/mmWave_data/mmWave_power_6447.txt
3334,"[0.7526760807475685, 0.6117048643281517]",20,./unit1/mmWave_data/mmWave_power_3334.txt
4890,"[0.3557014832710883, 0.37510523867404943]",47,./unit1/mmWave_data/mmWave_power_4890.txt
6667,"[0.7511798020688631, 0.5850561273479948]",29,./unit1/mmWave_data/mmWave_power_6667.txt
7871,"[0.78604127083638, 0.6024321800282081]",27,./unit1/mmWave_data/mmWave_power_7871.txt
8216,"[0.0320833171769951, 0.9709190833106813]",49,./unit1/mmWave_data/mmWave_power_8216.txt
5939,"[0.5360943020462487, 0.7027128158808345]",39,./unit1/mmWave_data/mmWave_power_5939.txt
7890,"[0.8764064677586094, 0.556372778661601]",17,./unit1/mmWave_data/mmWave_power_7890.txt
4313,"[0.25992596157905157, 0.4007483630978735]",51,./unit1/mmWave_data/mmWave_power_4313.txt
1672,"[0.41818252319627647, 0.31266370453483944]",47,./unit1/mmWave_data/mmWave_power_1672.txt
6728,"[0.9104331224993284, 0.04886576248512278]",16,./unit1/mmWave_data/mmWave_power_6728.txt
7746,"[0.6025372872076062, 0.20850093532635353]",43,./unit1/mmWave_data/mmWave_power_7746.txt
1868,"[0.9280759817565964, 0.043954630577571256]",13,./unit1/mmWave_data/mmWave_power_1868.txt
5518,"[0.9069205170366949, 0.03531337752430847]",17,./unit1/mmWave_data/mmWave_power_5518.txt
4252,"[0.7674130573154229, 0.14139382586998447]",36,./unit1/mmWave_data/mmWave_power_4252.txt
7223,"[0.7119549474075363, 0.638879794628705]",32,./unit1/mmWave_data/mmWave_power_7223.txt
1857,"[0.9895169255102355, 0.5018475211511128]",2,./unit1/mmWave_data/mmWave_power_1857.txt
617,"[0.5056509610512298, 0.2771164638664769]",48,./unit1/mmWave_data/mmWave_power_617.txt
5225,"[0.7383542302948717, 0.6093545368490215]",28,./unit1/mmWave_data/mmWave_power_5225.txt
5551,"[0.7014581874602549, 0.15014031814565756]",39,./unit1/mmWave_data/mmWave_power_5551.txt
2806,"[0.8675245939376154, 0.5304022452179491]",19,./unit1/mmWave_data/mmWave_power_2806.txt
2992,"[0.658837053866187, 0.644831618534287]",36,./unit1/mmWave_data/mmWave_power_2992.txt
4952,"[0.5023231095130379, 0.739125350939932]",56,./unit1/mmWave_data/mmWave_power_4952.txt
4029,"[0.43519356964408434, 0.2958956970062461]",48,./unit1/mmWave_data/mmWave_power_4029.txt
4709,"[0.6615946772461232, 0.6630963517002963]",36,./unit1/mmWave_data/mmWave_power_4709.txt
2444,"[0.3977797596413825, 0.8034845650139478]",44,./unit1/mmWave_data/mmWave_power_2444.txt
1847,"[0.9227614553060961, 0.5318405053186064]",11,./unit1/mmWave_data/mmWave_power_1847.txt
6980,"[0.8593840167320778, 0.5455799812333526]",20,./unit1/mmWave_data/mmWave_power_6980.txt
2577,"[0.971541053009324, 0.02019410644745161]",6,./unit1/mmWave_data/mmWave_power_2577.txt
6614,"[0.7057531459595158, 0.6060453699009982]",34,./unit1/mmWave_data/mmWave_power_6614.txt
8225,"[0.08889172735235087, 0.946188026863542]",48,./unit1/mmWave_data/mmWave_power_8225.txt
8116,"[0.9740546187410276, 0.02605238517517356]",3,./unit1/mmWave_data/mmWave_power_8116.txt
2180,"[0.2823473328063909, 0.8528648273731285]",43,./unit1/mmWave_data/mmWave_power_2180.txt
3074,"[0.9836344518191692, 0.017434518316673808]",2,./unit1/mmWave_data/mmWave_power_3074.txt
2565,"[0.9338261625328399, 0.5333723104974218]",10,./unit1/mmWave_data/mmWave_power_2565.txt
2845,"[0.8803296375010213, 0.07461412543344331]",22,./unit1/mmWave_data/mmWave_power_2845.txt
2786,"[0.7797824465530857, 0.5740294666759904]",27,./unit1/mmWave_data/mmWave_power_2786.txt
7997,"[0.4543669212870565, 0.7579630498158637]",43,./unit1/mmWave_data/mmWave_power_7997.txt
4536,"[0.8688452423529132, 0.08247193642570458]",23,./unit1/mmWave_data/mmWave_power_4536.txt
5996,"[0.7738703210001239, 0.5760056128454687]",28,./unit1/mmWave_data/mmWave_power_5996.txt
7197,"[0.7108988848705049, 0.6375760055716686]",33,./unit1/mmWave_data/mmWave_power_7197.txt
7143,"[0.7098998451298508, 0.6362956033076069]",33,./unit1/mmWave_data/mmWave_power_7143.txt
2551,"[0.8566218315167624, 0.5669550983429426]",20,./unit1/mmWave_data/mmWave_power_2551.txt
2401,"[0.4498484333501485, 0.30354303094951435]",45,./unit1/mmWave_data/mmWave_power_2401.txt
4590,"[0.4884962171001512, 0.2821796071865609]",47,./unit1/mmWave_data/mmWave_power_4590.txt
4359,"[0.2737619776432484, 0.8690130963037636]",51,./unit1/mmWave_data/mmWave_power_4359.txt
7104,"[0.6071070956904262, 0.6901251169126785]",39,./unit1/mmWave_data/mmWave_power_7104.txt
4511,"[0.9484376889000435, 0.551683816551467]",4,./unit1/mmWave_data/mmWave_power_4511.txt
3481,"[0.40677567909402756, 0.3612254446934072]",48,./unit1/mmWave_data/mmWave_power_3481.txt
3792,"[0.23486329349194437, 0.41242984111161984]",62,./unit1/mmWave_data/mmWave_power_3792.txt
1949,"[0.32006051261648716, 0.8220299350096629]",46,./unit1/mmWave_data/mmWave_power_1949.txt
8290,"[0.5265646490405882, 0.7493217960646871]",41,./unit1/mmWave_data/mmWave_power_8290.txt
2376,"[0.6536320112508551, 0.19085593996068673]",41,./unit1/mmWave_data/mmWave_power_2376.txt
2900,"[0.4711954947378364, 0.3009120674382941]",39,./unit1/mmWave_data/mmWave_power_2900.txt
5603,"[0.34960688471137435, 0.32254443388670107]",49,./unit1/mmWave_data/mmWave_power_5603.txt
5663,"[0.4888885340773096, 0.7383185221856575]",42,./unit1/mmWave_data/mmWave_power_5663.txt
2353,"[0.8253619238170138, 0.10581150635813627]",28,./unit1/mmWave_data/mmWave_power_2353.txt
1339,"[0.760816657953106, 0.6092609917708635]",28,./unit1/mmWave_data/mmWave_power_1339.txt
2314,"[0.9115005896150834, 0.5444457440574622]",13,./unit1/mmWave_data/mmWave_power_2314.txt
8203,"[0.32019907804280123, 0.3769293733312933]",48,./unit1/mmWave_data/mmWave_power_8203.txt
423,"[0.6220254048013258, 0.6648035551843211]",37,./unit1/mmWave_data/mmWave_power_423.txt
7012,"[0.9075842626160161, 0.07048643618510517]",17,./unit1/mmWave_data/mmWave_power_7012.txt
3127,"[0.669162745395164, 0.17722170257043698]",42,./unit1/mmWave_data/mmWave_power_3127.txt
1159,"[0.40096391367630363, 0.33034377934220377]",48,./unit1/mmWave_data/mmWave_power_1159.txt
3738,"[0.6665396958574643, 0.2095416280222978]",39,./unit1/mmWave_data/mmWave_power_3738.txt
8280,"[0.4582672819011935, 0.7836295603347487]",41,./unit1/mmWave_data/mmWave_power_8280.txt
1717,"[0.43058840701973117, 0.776227782981873]",43,./unit1/mmWave_data/mmWave_power_1717.txt
4620,"[0.05961849454546257, 0.9702350327519011]",47,./unit1/mmWave_data/mmWave_power_4620.txt
1679,"[0.3630072464595522, 0.33538353586931285]",48,./unit1/mmWave_data/mmWave_power_1679.txt
4139,"[0.728261191864576, 0.6091323670516039]",32,./unit1/mmWave_data/mmWave_power_4139.txt
5948,"[0.5982537332870691, 0.6680074836078479]",39,./unit1/mmWave_data/mmWave_power_5948.txt
2505,"[0.7308044094581752, 0.6306244155338169]",31,./unit1/mmWave_data/mmWave_power_2505.txt
4629,"[0.13043855106787094, 0.9410196450189615]",48,./unit1/mmWave_data/mmWave_power_4629.txt
3325,"[0.7492752399891724, 0.6139616465297201]",32,./unit1/mmWave_data/mmWave_power_3325.txt
4820,"[0.8732359992006533, 0.11199719350747428]",22,./unit1/mmWave_data/mmWave_power_4820.txt
289,"[0.22032703725291042, 0.8693989716579659]",45,./unit1/mmWave_data/mmWave_power_289.txt
4782,"[0.8710326375745939, 0.556232460595705]",17,./unit1/mmWave_data/mmWave_power_4782.txt
2267,"[0.749685804278675, 0.6152946681058808]",21,./unit1/mmWave_data/mmWave_power_2267.txt
4022,"[0.49098469279561424, 0.2648269413990245]",46,./unit1/mmWave_data/mmWave_power_4022.txt
3451,"[0.6115742630911464, 0.24017773608519496]",43,./unit1/mmWave_data/mmWave_power_3451.txt
6832,"[0.11845919787995285, 0.4323316186788549]",51,./unit1/mmWave_data/mmWave_power_6832.txt
4104,"[0.5564748267047211, 0.7018913708171469]",39,./unit1/mmWave_data/mmWave_power_4104.txt
7117,"[0.665198519231581, 0.6590388215347571]",34,./unit1/mmWave_data/mmWave_power_7117.txt
4280,"[0.5537713750007915, 0.25882834460540655]",45,./unit1/mmWave_data/mmWave_power_4280.txt
7651,"[0.7598951692485872, 0.6054957903858389]",29,./unit1/mmWave_data/mmWave_power_7651.txt
7865,"[0.7672898880227376, 0.6125000004337036]",28,./unit1/mmWave_data/mmWave_power_7865.txt
6451,"[0.5897048726999944, 0.22754911184949]",42,./unit1/mmWave_data/mmWave_power_6451.txt
1299,"[0.6991430611105098, 0.6424111320720598]",33,./unit1/mmWave_data/mmWave_power_1299.txt
2316,"[0.9230625357896026, 0.5387394760443588]",10,./unit1/mmWave_data/mmWave_power_2316.txt
4049,"[0.2718813651652637, 0.37691183356059355]",48,./unit1/mmWave_data/mmWave_power_4049.txt
2234,"[0.6453830906933041, 0.6709190832508601]",37,./unit1/mmWave_data/mmWave_power_2234.txt
4198,"[0.8741073078035189, 0.5423175864754515]",16,./unit1/mmWave_data/mmWave_power_4198.txt
6969,"[0.8049226656568799, 0.5743334896007573]",23,./unit1/mmWave_data/mmWave_power_6969.txt
936,"[0.6887740322523964, 0.623971001298755]",36,./unit1/mmWave_data/mmWave_power_936.txt
2449,"[0.43299248895516274, 0.7840622078790732]",27,./unit1/mmWave_data/mmWave_power_2449.txt
4552,"[0.7643840053235997, 0.1357343307449171]",36,./unit1/mmWave_data/mmWave_power_4552.txt
